DELIVERY_START,spot_id_delta
2023-04-02 00:00:00+02:00,9.425522150095745
2023-04-02 01:00:00+02:00,21.462587349977255
2023-04-02 02:00:00+02:00,6.629638465501383
2023-04-02 03:00:00+02:00,13.77013551271201
2023-04-02 04:00:00+02:00,3.398463713488077
2023-04-02 05:00:00+02:00,16.38151226008563
2023-04-02 06:00:00+02:00,-2.1532408392978653
2023-04-02 07:00:00+02:00,19.837041566134737
2023-04-02 08:00:00+02:00,24.010527371933442
2023-04-02 09:00:00+02:00,-8.436259405585801
2023-04-02 10:00:00+02:00,-1.30404879618915
2023-04-02 11:00:00+02:00,-11.168354007262105
2023-04-02 12:00:00+02:00,13.415272688995508
2023-04-02 13:00:00+02:00,3.354709669317188
2023-04-02 14:00:00+02:00,3.9568612248068007
2023-04-02 15:00:00+02:00,21.829533359816885
2023-04-02 16:00:00+02:00,-6.357503962142799
2023-04-02 17:00:00+02:00,21.825958993743363
2023-04-02 18:00:00+02:00,20.063230612157355
2023-04-02 19:00:00+02:00,-14.508009754213273
2023-04-02 20:00:00+02:00,15.788705701169036
2023-04-02 21:00:00+02:00,12.823303034260153
2023-04-02 22:00:00+02:00,-5.349711618487195
2023-04-02 23:00:00+02:00,-2.6884150237920323
2023-04-03 00:00:00+02:00,-1.5671813292006718
2023-04-03 01:00:00+02:00,17.133135984797434
2023-04-03 02:00:00+02:00,-9.588157972944916
2023-04-03 03:00:00+02:00,-0.5089467716361327
2023-04-03 04:00:00+02:00,-2.9648800872661862
2023-04-03 05:00:00+02:00,-6.591004843498855
2023-04-03 06:00:00+02:00,16.434255223821243
2023-04-03 07:00:00+02:00,16.164803257497322
2023-04-03 08:00:00+02:00,-8.204704870173597
2023-04-03 09:00:00+02:00,16.930357428311538
2023-04-03 10:00:00+02:00,11.859260068449728
2023-04-03 11:00:00+02:00,17.548874738649985
2023-04-03 12:00:00+02:00,21.13049031227923
2023-04-03 13:00:00+02:00,-9.453227596382296
2023-04-03 14:00:00+02:00,16.535519614549095
2023-04-03 15:00:00+02:00,-10.145560974289678
2023-04-03 16:00:00+02:00,2.0181055055179726
2023-04-03 17:00:00+02:00,13.174850903508801
2023-04-03 18:00:00+02:00,5.6572468980803166
2023-04-03 19:00:00+02:00,21.298371515166806
2023-04-03 20:00:00+02:00,16.61293061263344
2023-04-03 21:00:00+02:00,7.723068732084066
2023-04-03 22:00:00+02:00,9.766971012368714
2023-04-03 23:00:00+02:00,8.131866676091704
2023-04-04 00:00:00+02:00,9.842194737282778
2023-04-04 01:00:00+02:00,14.023407355296776
2023-04-04 02:00:00+02:00,-14.017658712790313
2023-04-04 03:00:00+02:00,-11.710306830427335
2023-04-04 04:00:00+02:00,21.046329279018252
2023-04-04 05:00:00+02:00,2.7307772084895667
2023-04-04 06:00:00+02:00,15.256357531736427
2023-04-04 07:00:00+02:00,22.6793183860577
2023-04-04 08:00:00+02:00,-2.049736213928286
2023-04-04 09:00:00+02:00,-14.840600471406983
2023-04-04 10:00:00+02:00,1.8509102333578618
2023-04-04 11:00:00+02:00,-4.387766475486398
2023-04-04 12:00:00+02:00,-11.480120495232544
2023-04-04 13:00:00+02:00,8.410511182276963
2023-04-04 14:00:00+02:00,1.4224961669427998
2023-04-04 15:00:00+02:00,19.55071892232072
2023-04-04 16:00:00+02:00,17.871694514112008
2023-04-04 17:00:00+02:00,1.7243514997060885
2023-04-04 18:00:00+02:00,-8.530128223333984
2023-04-04 19:00:00+02:00,4.277920359126458
2023-04-04 20:00:00+02:00,-0.7909171241414761
2023-04-04 21:00:00+02:00,0.42540320761554007
2023-04-04 22:00:00+02:00,-14.299757743930982
2023-04-04 23:00:00+02:00,-2.6962425481181995
2023-04-05 00:00:00+02:00,6.267428253420132
2023-04-05 01:00:00+02:00,3.744120344919569
2023-04-05 02:00:00+02:00,-1.918633742258212
2023-04-05 03:00:00+02:00,5.2416219985601415
2023-04-05 04:00:00+02:00,-7.918756547070012
2023-04-05 05:00:00+02:00,-0.8854584743334257
2023-04-05 06:00:00+02:00,23.758086658163528
2023-04-05 07:00:00+02:00,-0.37093373740671254
2023-04-05 08:00:00+02:00,-6.465358500365145
2023-04-05 09:00:00+02:00,15.182537340154973
2023-04-05 10:00:00+02:00,10.710180554327415
2023-04-05 11:00:00+02:00,-2.935105419808245
2023-04-05 12:00:00+02:00,17.05931816104882
2023-04-05 13:00:00+02:00,-2.9623153639904665
2023-04-05 14:00:00+02:00,24.22723110591277
2023-04-05 15:00:00+02:00,-8.052009156157007
2023-04-05 16:00:00+02:00,15.528605678972305
2023-04-05 17:00:00+02:00,-7.991313420359312
2023-04-05 18:00:00+02:00,4.072286455207902
